bit,mean_abs,mean_signed,impact,idf
330,0.0110136686644916,0.0030535731280968,3.363104267565332e-05,0.3717015659553592
387,0.010965192908536,-0.0107712711890784,-0.0001181090664584006,3.872802292274865
949,0.0109316374117818,0.0075854920339797,8.292184850542532e-05,3.5045598946573087
57,0.0108434562860345,-0.0024831964088184,-2.6926431708660176e-05,2.6335922901842004
396,0.0107786592234527,0.0061739946041244,6.654738388529267e-05,5.632392478569528
1332,0.0107462945933104,0.0058309176860391,6.266075920351997e-05,4.1116942005572135
1844,0.0105636649517448,0.0027431176793902,2.8977376088285786e-05,3.2623053827955366
1205,0.0105445806005232,-0.0002775020285079,-2.926142506410238e-06,4.803621124711929
1561,0.01051988446916,0.0035094981139442,3.69195147034279e-05,4.133917337341924
1131,0.0104898048701395,-0.0101881098866081,-0.00010687128470605805,8.87386813535497
302,0.0104789971280684,0.0067030775528303,7.024153042532846e-05,6.185049296180647
948,0.0104723944088893,0.0011064447209714,1.1587125509645972e-05,3.810369351701646
1529,0.010297996668364,-0.0102538692750528,-0.00010559431163233373,4.225364824660504
1398,0.0101018313934722,-0.0101018313934722,-0.00010204699750214048,5.588669667555696
636,0.0100966776872225,0.0014568519643645,1.4709364722185315e-05,3.455231270154641
335,0.0100964559028481,0.0051154581727964,5.1647997864502774e-05,3.0708869471547513
890,0.0099723860528833,0.0016727492535127,1.6681301325701002e-05,3.455231270154641
238,0.0098971853218038,-0.0098705280403969,-9.769044523986902e-05,4.225364824660504
1905,0.0098588926664888,-0.0012814512568575,-1.263369039869526e-05,2.91139112512024
1090,0.0094552981549608,-0.0087921137783835,-8.313205718695495e-05,3.4992513221375434
1014,0.0094104634659946,0.0068808065742203,6.47515788832756e-05,3.810369351701646
170,0.0092809573189323,-0.0034628378735651,-3.213845050693998e-05,3.455231270154641
1096,0.0091992497914537,-0.0030557028864805,-2.8110174141200212e-05,3.455231270154641
317,0.0091168523044446,0.0082569677286147,7.527755526434562e-05,5.654992310486769
1147,0.0088671316752886,-0.0006631932688829,-5.880622041349752e-06,3.555048106480416
2032,0.008844208144301,-0.0031568844294543,-2.792014298159673e-05,3.455231270154641
288,0.0088327543081953,-0.0030158198958116,-2.6637996177471014e-05,3.455231270154641
960,0.0087366846817058,-0.0036202813695227,-3.162925678457387e-05,3.455231270154641
881,0.0087155412566588,-0.0030078090684283,-2.6214684028039323e-05,3.455231270154641
423,0.0086219317338296,-0.0001213098987543,-1.045925665697355e-06,4.508043475257368
270,0.0086184733777866,0.0009214326120098,7.941342436030831e-06,4.302107011498008
340,0.0085813250703169,-0.0006224253434019,-5.341234203735331e-06,3.555048106480416
294,0.0085296609482504,-0.0026226178046155,-2.2370040670215027e-05,3.455231270154641
1068,0.0085030404661364,0.0008819746397444,7.499466051852707e-06,3.8991067801615995
188,0.0084016027064018,-0.0039210016374311,-3.294269796884701e-05,4.587330267859761
67,0.0083811462246287,0.0057831663869649,4.846956313051048e-05,3.064868012388853
1751,0.0083783090410072,0.0022827220369783,1.912535068052166e-05,3.609698656239495
617,0.0083521709194173,0.0033232416421108,2.7756282201434418e-05,4.1116942005572135
1925,0.0082458276448876,0.0005159050674735,4.254064267510589e-06,3.455231270154641
1604,0.0082309112393791,0.0063422482197119,5.2202482154558764e-05,5.588669667555696
1847,0.0082050138032384,0.0082050138032384,6.732225151133268e-05,4.648077686999368
70,0.008150192768394,0.0024822792814582,2.0231054648874876e-05,3.2638731907989365
1374,0.0080920071606734,-0.00075989799773,-6.1491000390125394e-06,2.91139112512024
1718,0.0079821049722271,-0.003122805462026,-2.492656100573568e-05,4.587330267859761
1208,0.007978086702567,0.0007938365805395,6.333297067213442e-06,3.442644571576329
1741,0.0079250931299111,0.0029168440257212,2.311626054926532e-05,3.064868012388853
39,0.0077476044682742,-0.0041817479427812,-3.239852904668807e-05,3.178213843149311
641,0.0077220776553826,0.0072770891370238,5.619424742123893e-05,4.401413348474072
527,0.0076661611508265,0.0028631986132249,2.194974197580504e-05,2.799507811591045
1443,0.0075158563904866,-0.0013020744973231,-9.786204931595449e-06,2.75545632349948
217,0.0073544259117031,0.002040963522874,1.5010115017465387e-05,2.799507811591045
543,0.0072806576288146,-0.0008644120060127,-6.293487866015296e-06,4.1116942005572135
1180,0.0071814715299667,-0.0028821826620221,-2.0698312731475347e-05,3.162495491432093
1948,0.0069291259979632,0.0065375721309012,4.529966101578718e-05,4.401413348474072
1458,0.0069216969586925,0.0029558940221703,2.0459802663473507e-05,4.517159308665378
55,0.0067155516757913,-0.0021965970711548,-1.475136114223188e-05,5.632392478569528
1419,0.0066918329671836,0.0002653401298321,1.7756118283272233e-06,3.2623053827955366
279,0.0066897625568711,-0.004289088048258,-2.8692980628359713e-05,4.682051230324049
22,0.0064940219167111,0.0004929308732678,3.201103894424635e-06,2.799507811591045
1237,0.0064148519509471,0.0059731349507266,3.8316776391938834e-05,4.401413348474072
1674,0.0062670671769901,-0.0014454199853917,-9.058544147413833e-06,4.0757190980989355
856,0.0061410650559999,0.0055763347981726,3.424463476961401e-05,4.401413348474072
510,0.0061314753710283,0.0003983041019355,2.442191791197064e-06,2.799507811591045
1933,0.0060569563220738,-0.0007950856903099,-4.815799298512961e-06,2.7678002055079842
1638,0.0059812287631858,-0.0010019746971052,-5.993039878310002e-06,4.218548165681407
1669,0.0059764480819657,-0.0026889249918605,-1.607022061015432e-05,4.0757190980989355
554,0.005844715065345,0.005844715065345,3.4160694195070803e-05,8.254828926948747
469,0.0058009934033907,0.0052834172712816,3.0649068738065056e-05,4.401413348474072
1459,0.0057603667509749,-0.0049994091865328,-2.8798430452622014e-05,5.07357509387013
1405,0.0056748290982986,0.0047139816751931,2.6751040379232186e-05,6.185049296180647
94,0.0056593645522338,-0.0015962304978104,-9.03365029650269e-06,3.213390894637631
207,0.005526540141233,0.0047236977678744,2.6105705329210594e-05,4.401413348474072
535,0.0053594624121427,0.0037877125859046,2.030010323215553e-05,6.342441469932076
1807,0.0053382266197737,0.0046198098920937,2.4661592144268453e-05,4.401413348474072
1291,0.0053146763572665,-0.0053146763572665,-2.8245784782487515e-05,6.185049296180647
888,0.0052884225853984,-0.0023495595357455,-1.242546371457468e-05,3.1131653704460867
1368,0.0052656247834991,0.0029827146664505,1.5705856269768004e-05,4.508043475257368
1310,0.0052613369800849,0.002331278879467,1.2265643779430615e-05,4.908981640369756
1132,0.0052365600887195,0.0043610489777767,2.283689502197644e-05,4.401413348474072
1501,0.005210405920563,0.005210405920563,2.7148329857037967e-05,4.243308715362059
192,0.0051801911761727,-0.0012289367658742,-6.366127390655746e-06,3.9150275144484445
1862,0.0050759273448198,-0.0024119765431865,-1.2243017690624291e-05,3.1131653704460867
1279,0.0050188411971676,-0.0022490255288307,-1.1287501977577166e-05,3.1131653704460867
406,0.0050011736478525,-0.000403975088524,-2.0203495671151095e-06,2.8258207368367176
437,0.0049869220749689,0.0019719878179089,9.834149580699646e-06,3.860379772276308
1224,0.0049716573523772,-0.0013247194096822,-6.586050992983295e-06,5.588669667555696
1634,0.0049128430410204,0.0014431160744659,7.089802763824473e-06,3.146090155142553
1567,0.0048260759230215,-0.0048260759230215,-2.3291008814767825e-05,5.339139361068292
84,0.004765887458547,-0.002051126330226,-9.775437253119626e-06,3.1131653704460867
347,0.0046303814720125,0.0023760493047291,1.1002014677205807e-05,3.810369351701646
1250,0.0046084538296284,0.0002987713062566,1.376873770501308e-06,3.5935692743096115
1967,0.0045049509553336,0.0026995003720774,1.2161116780113492e-05,4.552577735868921
282,0.0044581480168204,0.0019019332707967,8.479100039327045e-06,3.4351679012333087
412,0.0044125165903708,-0.0012485515085394,-5.509254245362592e-06,4.1092551749578545
927,0.0043280509874841,0.0013059897898949,5.652390399798773e-06,3.810369351701646
914,0.0043245565160467,-0.0018000824398095,-7.784558244499415e-06,3.1131653704460867
1361,0.0042980702726623,0.0022315936291179,9.591546237974225e-06,5.610292131568862
296,0.0042848297697083,0.0007930739053535,3.3981866792374996e-06,4.125216225889187
1723,0.0042601536709418,-0.0042601536709418,-1.8148909300038897e-05,5.654992310486769
96,0.0042451239054397,-0.0031494390808453,-1.3369759130822419e-05,4.611188258313654
921,0.0042398300610944,-0.0013030645109503,-5.524772085072355e-06,4.344345567706193
1479,0.0042052797863512,0.0027068485131374,1.1383055337011509e-05,6.342441469932076
2034,0.0041187162855338,0.0013606686104793,5.60420796519574e-06,3.546685688410761
1580,0.0041167296468598,0.0023042968352086,9.486167096668454e-06,4.223997770448972
1437,0.003991942344817,-0.0038370805276319,-1.5317404238726537e-05,4.3412686422017135
569,0.0039831611741922,-0.001393820223789,-5.551810599200228e-06,4.509860006183766
199,0.0039092629199379,0.0015310140228324,5.985136349363659e-06,3.733040349899706
339,0.0037504005419532,0.0036197681142547,1.357558029744574e-05,4.347431989909382
1544,0.0037503662392058,-0.0037503662392058,-1.4065246928174654e-05,6.342441469932076
1337,0.0036662466114669,0.0014858461921487,5.447478567126168e-06,5.39482826692888
299,0.0035879073155691,0.0021355121273841,7.662019584327943e-06,5.632392478569528
717,0.0035852351974988,0.0002202890414964,7.897880251961669e-07,3.351835952124431
1969,0.0035689532873173,0.00217991195939,7.780003953527237e-06,4.517159308665378
1363,0.0035674399626356,0.0019941995683405,7.114187233568563e-06,4.154094566627875
64,0.0035533988037573,-0.0035533988037573,-1.262664305854381e-05,4.803621124711929
1404,0.0035426248727037,-4.314031811900122e-05,-1.5282996398472381e-07,3.546685688410761
109,0.0033891383897549,-0.003253586053474,-1.1026853398199873e-05,5.654992310486769
769,0.0032708894954314,-0.0032570187277318,-1.0653348342961287e-05,4.650167551918827
205,0.003265091378748,0.0014893782184281,4.862955980684645e-06,4.243308715362059
1490,0.0031580898644595,0.0001286946666886,4.0642932247926124e-07,3.351835952124431
1454,0.0030908437549183,-6.079709521433966e-05,-1.87914322060415e-07,3.810369351701646
593,0.0030818385784794,-0.0025179764798471,-7.75999705529655e-06,4.552577735868921
1709,0.0030355004363232,-0.0030355004363232,-9.214262898918337e-06,6.342441469932076
1774,0.0030291670045201,-0.0005988948027606,-1.8141523757009827e-06,5.588669667555696
422,0.0029754212797647,-0.0026425989535885,-7.862845160391152e-06,4.587330267859761
1184,0.0029447031009935,-0.0004604159848262,-1.3557883782646874e-06,3.3831610191760566
1331,0.0028662818250723,-0.0011834252851373,-3.3920303861200472e-06,3.810369351701646
1240,0.0028424838826904,0.0001352824365814,3.8453814559371564e-07,1.9752977659499054
138,0.0027640281589432,0.0023234975017511,6.422212522074218e-06,5.07357509387013
1347,0.0027206978521515,7.104655150045848e-05,1.9329620007006834e-07,1.9752977659499054
785,0.0026788414218761,0.0011290244707122,3.0244775184555813e-06,1.975441951661351
1110,0.0026772014196892,-0.0012495759815111,-3.345366591711043e-06,3.810369351701646
559,0.0026349431198792,0.00138312988558,3.6444685759083264e-06,5.610292131568862
959,0.0026120026392538,0.0012303916571859,3.2137862558854275e-06,5.588669667555696
1314,0.0024220706337007,0.0001121924419451,2.717380189583974e-07,3.7389103877195016
1876,0.0023881637019498,0.0012933497630175,3.088730957963769e-06,3.739751784487693
391,0.002367738634713,8.12372537225361e-05,1.923485842168312e-07,3.9030632640566743
415,0.002355648560403,-0.002355648560403,-5.549080140128727e-06,4.552577735868921
324,0.0022909748383921,-0.0022909748383921,-5.248565710145709e-06,4.552577735868921
1673,0.0022447899213379,-0.0022447899213379,-5.039081790940216e-06,6.342441469932076
812,0.0022080437595005,-0.0021852847042781,-4.825204254013154e-06,5.632392478569528
1592,0.0021379863008418,-0.0013764390845542,-2.9428079067201073e-06,4.682051230324049
439,0.0020705855957007,-0.0008599501285699,-1.7806003492377999e-06,3.3831610191760566
965,0.0020598373320727,0.0003623317692049,7.463445048042025e-07,4.682051230324049
26,0.0020139846060753,-0.0019831174907018,-3.993968098312102e-06,5.632392478569528
1075,0.0019970068047659,-0.0016992365134458,-3.3933868802579455e-06,3.7541649208125656
589,0.0019785799904095,0.0019785799904095,3.914778778448856e-06,9.433483923290392
950,0.00195706754301,0.0008964126184524,1.7543400407177993e-06,4.682051230324049
1668,0.0019144075323984,-0.0009920128564943,-1.8991168847087408e-06,3.900094434562872
1574,0.001901352096738,0.001417622222971,2.6953989860282955e-06,4.682051230324049
913,0.0018651645640697,-0.0018651645640697,-3.478838851061314e-06,6.342441469932076
289,0.0018002972539224,0.0005586727134787,1.0057769519170795e-06,4.552577735868921
1730,0.0017880244421146,-0.0002051626782344,-3.6683588329280025e-07,4.682051230324049
1142,0.0017831833277302,-0.0017796630238744,-3.173465433150743e-06,5.632392478569528
227,0.0017522085223155,-0.0008650861504311,-1.515811325322482e-06,4.552577735868921
1685,0.0017433921139574,-0.0017433921139574,-3.039416063008852e-06,5.632392478569528
1812,0.0016866346915939,0.0007695125325855,1.2978865330749858e-06,4.605170185988092
306,0.0016544321220267,-0.0004445398926819,-7.354610779752372e-07,4.682051230324049
292,0.0016420098601133,-0.0012405369220543,-2.0369738578477653e-06,3.7541649208125656
1108,0.0016232729772634,-0.001277511485477,-2.0737498725184386e-06,4.552577735868921
1726,0.0016229838925548,-6.426902883783612e-05,-1.0430759859394797e-07,4.682051230324049
1557,0.0015534645194649,0.0001871910591752,2.907946687897277e-07,3.740593889800615
1738,0.0015307030863453,-0.0015307030863453,-2.343051938547027e-06,5.588669667555696
956,0.0014906991986216,0.0014906991986216,2.2221841007710804e-06,9.433483923290392
1384,0.0014548470892294,0.0004007421460089,5.830185446525913e-07,4.2845370133966245
1681,0.0014373027879773,-0.0001807021897123,-2.5972376106709177e-07,3.7389103877195016
805,0.0013747038239398,-0.0013743240131606,-1.8892884762241687e-06,4.587330267859761
1364,0.0013662898121539,-0.0013614310376853,-1.8601093567395377e-06,5.610292131568862
1499,0.0013214728327304,0.0008687544572911,1.1480354136236313e-06,5.632392478569528
1377,0.0012107938529304,-0.0008176474482261,-9.900025041763896e-07,9.433483923290392
707,0.0011697411687505,-0.0007097758689303,-8.302540544734309e-07,5.610292131568862
1788,0.0011425415052834,0.0009350402161118,1.0683222560168916e-06,4.587330267859761
401,0.0011408933441036,0.0002338916147589,2.6684538652007233e-07,5.654992310486769
1016,0.0011234859231989,-0.0008457808194379,-9.502228447501112e-07,6.927957986299656
725,0.0010784503536994,-0.0007620048269455,-8.217843751400245e-07,5.588669667555696
421,0.0010645518934809,-0.0008773362868215,-9.339700053553297e-07,5.07357509387013
628,0.0010624451619724,-0.0002885615376418,-3.0658080959884706e-07,5.496768305271875
868,0.0009932301046988,-0.0007869197235894,-7.815923594502505e-07,6.342441469932076
444,0.0009724596505647,-0.0008422099930248,-8.190152355189954e-07,5.654992310486769
876,0.0009669356797732,-0.0001937887397192,-1.8738124677277637e-07,5.496768305271875
1712,0.0009461675167606,-0.0004160866403702,-3.936876632763329e-07,4.552577735868921
21,0.0009412297512353,-1.9178938383162853e-05,-1.805178740334152e-08,4.552577735868921
735,0.0009395174555103,-0.0009277776825362,-8.716633275756536e-07,5.588669667555696
78,0.000939422471134,0.0008691703891938,8.1651819485294e-07,6.927957986299656
1482,0.0009389727800381,-0.0001022356093101,-9.599645429279365e-08,6.342441469932076
710,0.0009152674286247,-0.0006202476942506,-5.676925122271458e-07,9.433483923290392
1619,0.0008633515126045,-0.0008269058874858,-7.13910448742432e-07,4.552577735868921
235,0.0008608443493997,-0.0003820938446993,-3.289233271497989e-07,5.610292131568862
1231,0.0008578429672921,0.0008578429672921,7.358945565325149e-07,6.342441469932076
1190,0.0008356778231305,0.0003523954948305,2.944891000009476e-07,4.650167551918827
1771,0.0008316570225603,-0.0005175558874362,-4.3042898835374383e-07,4.587330267859761
245,0.000820021337327,-5.459522983912756e-05,-4.476925338435632e-08,5.07357509387013
1889,0.0008169524840683,8.103812792509469e-05,6.620429991265078e-08,6.342441469932076
953,0.0008068535708625,8.183904024027034e-05,6.603212185382196e-08,6.927957986299656
1714,0.000793915543442,-0.0007391655928639,-5.868350533521712e-07,6.342441469932076
845,0.0007607670884286,0.0003527103111177,2.683303964477583e-07,4.650167551918827
1394,0.0007605719937031,-0.0007323608252285,-5.570131329540879e-07,6.185049296180647
880,0.000747349439004,2.6234154067888936e-05,1.9606080325381304e-08,4.908981640369756
663,0.0007235868831799,-0.0005820461287645,-4.2116094417963126e-07,5.632392478569528
1900,0.0007198090633353,-0.0007185276642247,-5.172027249660823e-07,5.610292131568862
1575,0.000690997279846,0.0002111550907265,1.4590759331764685e-07,5.07357509387013
1048,0.0006806339487083,0.0003443198172888,2.3435575685979633e-07,5.07357509387013
249,0.0006701858137383,0.0006701858137383,4.4914902493606726e-07,9.433483923290392
1484,0.0006623478430057,0.0006623478430057,4.3870466513430333e-07,8.87386813535497
721,0.0006580743523422,-8.691260296321714e-05,-5.7194954905393897e-08,5.496768305271875
627,0.0006558126506374,-0.0001557987616597,-1.021747988500724e-07,6.342441469932076
1446,0.0006390316104862,0.0006390316104862,4.0836139920058643e-07,8.87386813535497
929,0.0006365811011566,-0.0006365811011566,-4.052354983497494e-07,6.185049296180647
433,0.0006304291441795,-0.0006304291441795,-3.974409058308968e-07,6.342441469932076
974,0.0006248377018432,-0.0006087540102289,-3.803724567392577e-07,5.496768305271875
1584,0.0006226565326422,0.0005886442933565,3.6652321466097627e-07,6.342441469932076
505,0.0005829287854484,-3.951881086377902e-05,-2.303665241918774e-08,4.605170185988092
846,0.0005638336877647,-0.0002521270002607,-1.4215769634204197e-07,4.605170185988092
29,0.000549919939882,0.0005056460506164,2.780648457565414e-07,6.927957986299656
1762,0.0004488578352335,-0.0004488578352335,-2.0147335625050381e-07,6.342441469932076
1327,0.0004395750262824,-0.0004055973699743,-1.7829047456652524e-07,6.185049296180647
1319,0.0004319395174308,-7.666788062731773e-05,-3.31158873606058e-08,6.927957986299656
1266,0.0004009312926359,-0.0003915986817496,-1.5700416566838156e-07,6.185049296180647
1932,0.0003998675138132,-0.0003768721382524,-1.5069892494845178e-07,6.185049296180647
2027,0.0003789195592403,-0.0003743005510215,-1.418297998164682e-07,6.185049296180647
1984,0.0003536912132334,-0.0003208885871978,-1.1349547371874156e-07,6.185049296180647
1840,0.0003466598034899,0.0003031697377278,1.0509676170480369e-07,6.156339190298216
1047,0.0003423817229146,4.673086930520295e-05,1.5999795546012382e-08,6.927957986299656
1321,0.0003148197888206,-0.0003130125304704,-9.854253874089296e-08,6.185049296180647
1729,0.0002871211637861,-0.0002806714705571,-8.058671926791065e-08,6.185049296180647
281,0.000255461704998,-0.0002449225205821,-6.256832470031102e-08,6.185049296180647
645,0.0001639450412142,0.0001182695523534,1.9389706634963147e-08,6.927957986299656
1427,0.0001564281336324,0.0001564281336324,2.446976099171599e-08,9.433483923290392
1627,0.0001497385220678,-0.0001208053799858,-1.8089219056912677e-08,6.185049296180647
1455,0.000122558641287,0.000122558641287,1.502062055411554e-08,9.433483923290392
1064,0.0001057360347494,0.0001057360347494,1.1180109044526325e-08,9.433483923290392
637,9.44488858729601e-05,9.44488858729601e-05,8.920592042643442e-09,9.433483923290392
309,8.238039804250002e-05,8.238039804250002e-05,6.786529981640742e-09,9.433483923290392
523,7.22735521910785e-05,7.22735521910785e-05,5.223466346316548e-09,9.433483923290392
1373,7.03224419504404e-05,7.03224419504404e-05,4.945245841873061e-09,10.126631103850338
1056,5.1942285126447685e-05,5.1942285126447685e-05,2.6980009841571883e-09,9.721165995742174
587,5.193562771230936e-05,5.193562771230936e-05,2.697309425871596e-09,10.126631103850338
667,4.679352600425771e-05,-3.728516153125383e-05,-1.7447041756856755e-09,6.927957986299656
895,4.086018371980171e-05,4.086018371980171e-05,1.6695546136159489e-09,9.433483923290392
2041,3.273437176393928e-05,3.273437176393928e-05,1.0715390947797855e-09,9.433483923290392
95,1.899386754626176e-05,2.64774076524188e-08,5.029083739184202e-13,6.927957986299656
564,0.0,0.0,0.0,10.819778284410283
601,0.0,0.0,0.0,10.819778284410283
788,0.0,0.0,0.0,10.819778284410283
833,0.0,0.0,0.0,10.819778284410283
600,0.0,0.0,0.0,10.819778284410283
789,0.0,0.0,0.0,10.819778284410283
790,0.0,0.0,0.0,10.819778284410283
836,0.0,0.0,0.0,10.819778284410283
597,0.0,0.0,0.0,10.819778284410283
832,0.0,0.0,0.0,10.819778284410283
831,0.0,0.0,0.0,10.819778284410283
792,0.0,0.0,0.0,10.819778284410283
602,0.0,0.0,0.0,10.819778284410283
566,0.0,0.0,0.0,10.819778284410283
791,0.0,0.0,0.0,10.819778284410283
567,0.0,0.0,0.0,10.819778284410283
568,0.0,0.0,0.0,10.819778284410283
690,0.0,0.0,0.0,10.819778284410283
565,0.0,0.0,0.0,10.819778284410283
819,0.0,0.0,0.0,10.819778284410283
837,0.0,0.0,0.0,10.819778284410283
787,0.0,0.0,0.0,10.819778284410283
839,0.0,0.0,0.0,10.819778284410283
610,0.0,0.0,0.0,10.819778284410283
609,0.0,0.0,0.0,10.819778284410283
608,0.0,0.0,0.0,10.819778284410283
781,0.0,0.0,0.0,10.819778284410283
782,0.0,0.0,0.0,10.819778284410283
607,0.0,0.0,0.0,10.819778284410283
783,0.0,0.0,0.0,10.819778284410283
606,0.0,0.0,0.0,10.819778284410283
691,0.0,0.0,0.0,10.819778284410283
784,0.0,0.0,0.0,10.819778284410283
563,0.0,0.0,0.0,10.819778284410283
605,0.0,0.0,0.0,10.819778284410283
683,0.0,0.0,0.0,10.819778284410283
604,0.0,0.0,0.0,10.819778284410283
684,0.0,0.0,0.0,10.819778284410283
685,0.0,0.0,0.0,10.819778284410283
786,0.0,0.0,0.0,10.819778284410283
838,0.0,0.0,0.0,10.819778284410283
603,0.0,0.0,0.0,10.819778284410283
830,0.0,0.0,0.0,10.819778284410283
596,0.0,0.0,0.0,10.819778284410283
795,0.0,0.0,0.0,10.819778284410283
829,0.0,0.0,0.0,10.819778284410283
793,0.0,0.0,0.0,10.819778284410283
687,0.0,0.0,0.0,10.819778284410283
588,0.0,0.0,0.0,10.819778284410283
804,0.0,0.0,0.0,10.819778284410283
577,0.0,0.0,0.0,10.819778284410283
578,0.0,0.0,0.0,10.819778284410283
808,0.0,0.0,0.0,10.819778284410283
579,0.0,0.0,0.0,10.819778284410283
823,0.0,0.0,0.0,10.819778284410283
810,0.0,0.0,0.0,10.819778284410283
580,0.0,0.0,0.0,10.819778284410283
581,0.0,0.0,0.0,10.819778284410283
822,0.0,0.0,0.0,10.819778284410283
780,0.0,0.0,0.0,10.819778284410283
813,0.0,0.0,0.0,10.819778284410283
814,0.0,0.0,0.0,10.819778284410283
821,0.0,0.0,0.0,10.819778284410283
585,0.0,0.0,0.0,10.819778284410283
820,0.0,0.0,0.0,10.819778284410283
815,0.0,0.0,0.0,10.819778284410283
583,0.0,0.0,0.0,10.819778284410283
817,0.0,0.0,0.0,10.819778284410283
824,0.0,0.0,0.0,10.819778284410283
590,0.0,0.0,0.0,10.819778284410283
591,0.0,0.0,0.0,10.819778284410283
799,0.0,0.0,0.0,10.819778284410283
595,0.0,0.0,0.0,10.819778284410283
818,0.0,0.0,0.0,10.819778284410283
796,0.0,0.0,0.0,10.819778284410283
570,0.0,0.0,0.0,10.819778284410283
571,0.0,0.0,0.0,10.819778284410283
827,0.0,0.0,0.0,10.819778284410283
572,0.0,0.0,0.0,10.819778284410283
797,0.0,0.0,0.0,10.819778284410283
798,0.0,0.0,0.0,10.819778284410283
573,0.0,0.0,0.0,10.819778284410283
825,0.0,0.0,0.0,10.819778284410283
801,0.0,0.0,0.0,10.819778284410283
826,0.0,0.0,0.0,10.819778284410283
688,0.0,0.0,0.0,10.819778284410283
574,0.0,0.0,0.0,10.819778284410283
592,0.0,0.0,0.0,10.819778284410283
802,0.0,0.0,0.0,10.819778284410283
803,0.0,0.0,0.0,10.819778284410283
686,0.0,0.0,0.0,10.819778284410283
576,0.0,0.0,0.0,10.819778284410283
678,0.0,0.0,0.0,10.819778284410283
625,0.0,0.0,0.0,10.819778284410283
779,0.0,0.0,0.0,10.819778284410283
720,0.0,0.0,0.0,10.819778284410283
660,0.0,0.0,0.0,10.819778284410283
722,0.0,0.0,0.0,10.819778284410283
694,0.0,0.0,0.0,10.819778284410283
659,0.0,0.0,0.0,10.819778284410283
723,0.0,0.0,0.0,10.819778284410283
658,0.0,0.0,0.0,10.819778284410283
657,0.0,0.0,0.0,10.819778284410283
726,0.0,0.0,0.0,10.819778284410283
727,0.0,0.0,0.0,10.819778284410283
656,0.0,0.0,0.0,10.819778284410283
655,0.0,0.0,0.0,10.819778284410283
654,0.0,0.0,0.0,10.819778284410283
728,0.0,0.0,0.0,10.819778284410283
653,0.0,0.0,0.0,10.819778284410283
729,0.0,0.0,0.0,10.819778284410283
652,0.0,0.0,0.0,10.819778284410283
651,0.0,0.0,0.0,10.819778284410283
730,0.0,0.0,0.0,10.819778284410283
650,0.0,0.0,0.0,-1.9999800002647298e-05
731,0.0,0.0,0.0,10.819778284410283
732,0.0,0.0,0.0,10.819778284410283
733,0.0,0.0,0.0,10.819778284410283
734,0.0,0.0,0.0,10.819778284410283
649,0.0,0.0,0.0,10.819778284410283
736,0.0,0.0,0.0,10.819778284410283
737,0.0,0.0,0.0,10.819778284410283
738,0.0,0.0,0.0,10.819778284410283
661,0.0,0.0,0.0,-1.9999800002647298e-05
662,0.0,0.0,0.0,10.819778284410283
648,0.0,0.0,0.0,10.819778284410283
664,0.0,0.0,0.0,10.819778284410283
677,0.0,0.0,0.0,10.819778284410283
697,0.0,0.0,0.0,10.819778284410283
698,0.0,0.0,0.0,10.819778284410283
676,0.0,0.0,0.0,10.819778284410283
699,0.0,0.0,0.0,10.819778284410283
700,0.0,0.0,0.0,10.819778284410283
702,0.0,0.0,0.0,10.819778284410283
705,0.0,0.0,0.0,10.819778284410283
675,0.0,0.0,0.0,10.819778284410283
706,0.0,0.0,0.0,10.819778284410283
674,0.0,0.0,0.0,10.819778284410283
696,0.0,0.0,0.0,10.819778284410283
673,0.0,0.0,0.0,10.819778284410283
672,0.0,0.0,0.0,10.819778284410283
708,0.0,0.0,0.0,10.819778284410283
709,0.0,0.0,0.0,10.819778284410283
671,0.0,0.0,0.0,10.819778284410283
670,0.0,0.0,0.0,10.819778284410283
669,0.0,0.0,0.0,10.819778284410283
668,0.0,0.0,0.0,10.819778284410283
711,0.0,0.0,0.0,10.819778284410283
666,0.0,0.0,0.0,10.819778284410283
712,0.0,0.0,0.0,10.819778284410283
713,0.0,0.0,0.0,10.819778284410283
714,0.0,0.0,0.0,9.721165995742174
716,0.0,0.0,0.0,10.819778284410283
665,0.0,0.0,0.0,10.819778284410283
739,0.0,0.0,0.0,10.819778284410283
740,0.0,0.0,0.0,10.819778284410283
611,0.0,0.0,0.0,10.819778284410283
762,0.0,0.0,0.0,10.819778284410283
630,0.0,0.0,0.0,10.819778284410283
763,0.0,0.0,0.0,10.819778284410283
764,0.0,0.0,0.0,10.819778284410283
626,0.0,0.0,0.0,10.819778284410283
765,0.0,0.0,0.0,10.819778284410283
692,0.0,0.0,0.0,10.819778284410283
766,0.0,0.0,0.0,10.819778284410283
767,0.0,0.0,0.0,10.819778284410283
768,0.0,0.0,0.0,10.819778284410283
770,0.0,0.0,0.0,10.819778284410283
622,0.0,0.0,0.0,10.819778284410283
771,0.0,0.0,0.0,10.819778284410283
621,0.0,0.0,0.0,10.819778284410283
620,0.0,0.0,0.0,10.819778284410283
619,0.0,0.0,0.0,10.819778284410283
618,0.0,0.0,0.0,10.819778284410283
773,0.0,0.0,0.0,10.819778284410283
774,0.0,0.0,0.0,10.819778284410283
616,0.0,0.0,0.0,10.819778284410283
775,0.0,0.0,0.0,10.819778284410283
615,0.0,0.0,0.0,10.819778284410283
614,0.0,0.0,0.0,10.819778284410283
776,0.0,0.0,0.0,10.819778284410283
777,0.0,0.0,0.0,10.819778284410283
778,0.0,0.0,0.0,10.819778284410283
